금융회사명,상품명,가입방법,만기이자,우대조건,가입대상,금리유형,저축기간(개월),기본금리(%),최고우대금리(%)
조은저축은행,e-정기예금,"인터넷,스마트폰","- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,6,2.5,2.5
조은저축은행,e-정기예금,"인터넷,스마트폰","- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,12,2.5,2.5
조은저축은행,e-정기예금,"인터넷,스마트폰","- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,24,2.0,2.0
조은저축은행,e-정기예금,"인터넷,스마트폰","- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,36,2.0,2.0
조은저축은행,정기예금(서울본점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,1,1.3,1.3
조은저축은행,정기예금(서울본점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,3,1.3,1.3
조은저축은행,정기예금(서울본점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,6,2.5,2.5
조은저축은행,정기예금(서울본점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,12,3.2,3.2
조은저축은행,정기예금(서울본점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,24,2.0,2.0
조은저축은행,정기예금(서울본점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,36,2.0,2.0
조은저축은행,정기예금(여수지점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,1,1.3,1.3
조은저축은행,정기예금(여수지점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,3,1.3,1.3
조은저축은행,정기예금(여수지점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,6,2.5,2.5
조은저축은행,정기예금(여수지점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,12,2.0,2.0
조은저축은행,정기예금(여수지점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,24,2.0,2.0
조은저축은행,정기예금(여수지점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,36,2.0,2.0
조흥저축은행,e-정기예금,"인터넷,스마트폰","만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,1,0.8,0.8
조흥저축은행,e-정기예금,"인터넷,스마트폰","만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,3,2.5,2.5
조흥저축은행,e-정기예금,"인터넷,스마트폰","만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,6,2.7,2.7
조흥저축은행,e-정기예금,"인터넷,스마트폰","만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,12,3.0,3.0
조흥저축은행,e-정기예금,"인터넷,스마트폰","만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,24,2.9,2.9
조흥저축은행,e-정기예금,"인터넷,스마트폰","만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,36,2.9,2.9
조흥저축은행,정기예금(거제),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,1,0.8,0.8
조흥저축은행,정기예금(거제),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,3,2.5,2.5
조흥저축은행,정기예금(거제),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,6,2.7,2.7
조흥저축은행,정기예금(거제),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,12,3.2,3.2
조흥저축은행,정기예금(거제),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,24,3.0,3.0
조흥저축은행,정기예금(거제),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,36,3.0,3.0
조흥저축은행,정기예금(통영),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,1,0.8,0.8
조흥저축은행,정기예금(통영),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,3,2.5,2.5
조흥저축은행,정기예금(통영),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,6,2.7,2.7
조흥저축은행,정기예금(통영),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,12,3.2,3.2
조흥저축은행,정기예금(통영),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,24,3.0,3.0
조흥저축은행,정기예금(통영),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,36,3.0,3.0
주식회사 카카오뱅크,카카오뱅크 정기예금,스마트폰,"- 만기 후 1개월 이내 : 가입(또는 자동연장)시점 기본금리x50%
- 만기 후 1개월초과 3개월 이내 : 가입(또는 자동연장)시점 기본금리x30%
- 만기 후 3개월 초과 : 0.20%",※복잡한 우대조건 없이 가입가능한 정기예금,만 14세 이상의 실명의 개인,단리,1,2.6,2.6
주식회사 카카오뱅크,카카오뱅크 정기예금,스마트폰,"- 만기 후 1개월 이내 : 가입(또는 자동연장)시점 기본금리x50%
- 만기 후 1개월초과 3개월 이내 : 가입(또는 자동연장)시점 기본금리x30%
- 만기 후 3개월 초과 : 0.20%",※복잡한 우대조건 없이 가입가능한 정기예금,만 14세 이상의 실명의 개인,단리,3,2.75,2.75
주식회사 카카오뱅크,카카오뱅크 정기예금,스마트폰,"- 만기 후 1개월 이내 : 가입(또는 자동연장)시점 기본금리x50%
- 만기 후 1개월초과 3개월 이내 : 가입(또는 자동연장)시점 기본금리x30%
- 만기 후 3개월 초과 : 0.20%",※복잡한 우대조건 없이 가입가능한 정기예금,만 14세 이상의 실명의 개인,단리,6,2.75,2.75
주식회사 카카오뱅크,카카오뱅크 정기예금,스마트폰,"- 만기 후 1개월 이내 : 가입(또는 자동연장)시점 기본금리x50%
- 만기 후 1개월초과 3개월 이내 : 가입(또는 자동연장)시점 기본금리x30%
- 만기 후 3개월 초과 : 0.20%",※복잡한 우대조건 없이 가입가능한 정기예금,만 14세 이상의 실명의 개인,단리,12,2.8,2.8
주식회사 카카오뱅크,카카오뱅크 정기예금,스마트폰,"- 만기 후 1개월 이내 : 가입(또는 자동연장)시점 기본금리x50%
- 만기 후 1개월초과 3개월 이내 : 가입(또는 자동연장)시점 기본금리x30%
- 만기 후 3개월 초과 : 0.20%",※복잡한 우대조건 없이 가입가능한 정기예금,만 14세 이상의 실명의 개인,단리,24,2.6,2.6
주식회사 카카오뱅크,카카오뱅크 정기예금,스마트폰,"- 만기 후 1개월 이내 : 가입(또는 자동연장)시점 기본금리x50%
- 만기 후 1개월초과 3개월 이내 : 가입(또는 자동연장)시점 기본금리x30%
- 만기 후 3개월 초과 : 0.20%",※복잡한 우대조건 없이 가입가능한 정기예금,만 14세 이상의 실명의 개인,단리,36,2.6,2.6
주식회사 케이뱅크,코드K 정기예금,스마트폰,"만기 후 
- 1개월 이내 : 만기시점 기본금리 X 50%
- 1개월 초과~6개월 이내 : 만기시점 기본금리 X 30%
- 6개월 초과 : 연 0.20%",우대조건 없음,만 17세 이상 실명의 개인 및 개인사업자,단리,1,2.6,2.6
주식회사 케이뱅크,코드K 정기예금,스마트폰,"만기 후 
- 1개월 이내 : 만기시점 기본금리 X 50%
- 1개월 초과~6개월 이내 : 만기시점 기본금리 X 30%
- 6개월 초과 : 연 0.20%",우대조건 없음,만 17세 이상 실명의 개인 및 개인사업자,단리,3,2.8,2.8
주식회사 케이뱅크,코드K 정기예금,스마트폰,"만기 후 
- 1개월 이내 : 만기시점 기본금리 X 50%
- 1개월 초과~6개월 이내 : 만기시점 기본금리 X 30%
- 6개월 초과 : 연 0.20%",우대조건 없음,만 17세 이상 실명의 개인 및 개인사업자,단리,6,2.8,2.8
주식회사 케이뱅크,코드K 정기예금,스마트폰,"만기 후 
- 1개월 이내 : 만기시점 기본금리 X 50%
- 1개월 초과~6개월 이내 : 만기시점 기본금리 X 30%
- 6개월 초과 : 연 0.20%",우대조건 없음,만 17세 이상 실명의 개인 및 개인사업자,단리,12,2.8,2.8
주식회사 케이뱅크,코드K 정기예금,스마트폰,"만기 후 
- 1개월 이내 : 만기시점 기본금리 X 50%
- 1개월 초과~6개월 이내 : 만기시점 기본금리 X 30%
- 6개월 초과 : 연 0.20%",우대조건 없음,만 17세 이상 실명의 개인 및 개인사업자,단리,24,2.5,2.5
주식회사 케이뱅크,코드K 정기예금,스마트폰,"만기 후 
- 1개월 이내 : 만기시점 기본금리 X 50%
- 1개월 초과~6개월 이내 : 만기시점 기본금리 X 30%
- 6개월 초과 : 연 0.20%",우대조건 없음,만 17세 이상 실명의 개인 및 개인사업자,단리,36,2.5,2.5
중소기업은행,1석7조통장(실세금리정기예금),"인터넷,스마트폰",만기일 당시 정기예금 만기후 이자율 적용 -1개월 이내: 만기일 당시 계약기간별 고시금리×50% -1월 초과 6개월 이내: 만기일 당시 계약기간별 고시금리×30% -6개월 초과: 만기일 당시 계약기간별 고시금리×20%,없음,"실명의 개인
(개인사업자 제외)",단리,6,2.28,2.28
중소기업은행,1석7조통장(실세금리정기예금),"인터넷,스마트폰",만기일 당시 정기예금 만기후 이자율 적용 -1개월 이내: 만기일 당시 계약기간별 고시금리×50% -1월 초과 6개월 이내: 만기일 당시 계약기간별 고시금리×30% -6개월 초과: 만기일 당시 계약기간별 고시금리×20%,없음,"실명의 개인
(개인사업자 제외)",단리,12,2.33,2.33
중소기업은행,1석7조통장(실세금리정기예금),"인터넷,스마트폰",만기일 당시 정기예금 만기후 이자율 적용 -1개월 이내: 만기일 당시 계약기간별 고시금리×50% -1월 초과 6개월 이내: 만기일 당시 계약기간별 고시금리×30% -6개월 초과: 만기일 당시 계약기간별 고시금리×20%,없음,"실명의 개인
(개인사업자 제외)",단리,24,2.19,2.19
중소기업은행,1석7조통장(실세금리정기예금),"인터넷,스마트폰",만기일 당시 정기예금 만기후 이자율 적용 -1개월 이내: 만기일 당시 계약기간별 고시금리×50% -1월 초과 6개월 이내: 만기일 당시 계약기간별 고시금리×30% -6개월 초과: 만기일 당시 계약기간별 고시금리×20%,없음,"실명의 개인
(개인사업자 제외)",단리,36,2.19,2.19
중소기업은행,IBK굴리기통장(정기예금),"영업점,스마트폰",만기일 당시 정기예금 만기후 이자율 적용 -1개월 이내: 만기일 당시 계약기간별 고시금리×50% -1월 초과 6개월 이내: 만기일 당시 계약기간별 고시금리×30% -6개월 초과: 만기일 당시 계약기간별 고시금리×20%,없음,"실명의 개인
(개인사업자 제외)",단리,1,2.38,2.38
중소기업은행,IBK굴리기통장(정기예금),"영업점,스마트폰",만기일 당시 정기예금 만기후 이자율 적용 -1개월 이내: 만기일 당시 계약기간별 고시금리×50% -1월 초과 6개월 이내: 만기일 당시 계약기간별 고시금리×30% -6개월 초과: 만기일 당시 계약기간별 고시금리×20%,없음,"실명의 개인
(개인사업자 제외)",단리,3,2.4,2.4
중소기업은행,IBK굴리기통장(정기예금),"영업점,스마트폰",만기일 당시 정기예금 만기후 이자율 적용 -1개월 이내: 만기일 당시 계약기간별 고시금리×50% -1월 초과 6개월 이내: 만기일 당시 계약기간별 고시금리×30% -6개월 초과: 만기일 당시 계약기간별 고시금리×20%,없음,"실명의 개인
(개인사업자 제외)",단리,6,2.38,2.38
중소기업은행,IBK굴리기통장(정기예금),"영업점,스마트폰",만기일 당시 정기예금 만기후 이자율 적용 -1개월 이내: 만기일 당시 계약기간별 고시금리×50% -1월 초과 6개월 이내: 만기일 당시 계약기간별 고시금리×30% -6개월 초과: 만기일 당시 계약기간별 고시금리×20%,없음,"실명의 개인
(개인사업자 제외)",단리,12,2.43,2.43
중소기업은행,IBK평생한가족통장(실세금리정기예금),"영업점,인터넷,스마트폰",만기일 당시 정기예금 만기후 이자율 적용 -1개월 이내: 만기일 당시 계약기간별 고시금리×50% -1월 초과 6개월 이내: 만기일 당시 계약기간별 고시금리×30% -6개월 초과: 만기일 당시 계약기간별 고시금리×20%,"최고 연 0.20%p

-고객별 우대 : 최고 연 0.05%p
 1. 최초신규고객 : 연 0.05%p
 2. 재예치고객 : 연 0.05%p
 3. 장기거래고객 : 연 0.05%p

-주거래우대 : 연 0.15%p","실명의 개인
(개인사업자 제외)",단리,12,2.45,2.65
중소기업은행,IBK평생한가족통장(실세금리정기예금),"영업점,인터넷,스마트폰",만기일 당시 정기예금 만기후 이자율 적용 -1개월 이내: 만기일 당시 계약기간별 고시금리×50% -1월 초과 6개월 이내: 만기일 당시 계약기간별 고시금리×30% -6개월 초과: 만기일 당시 계약기간별 고시금리×20%,"최고 연 0.20%p

-고객별 우대 : 최고 연 0.05%p
 1. 최초신규고객 : 연 0.05%p
 2. 재예치고객 : 연 0.05%p
 3. 장기거래고객 : 연 0.05%p

-주거래우대 : 연 0.15%p","실명의 개인
(개인사업자 제외)",단리,24,2.3,2.5
중소기업은행,IBK평생한가족통장(실세금리정기예금),"영업점,인터넷,스마트폰",만기일 당시 정기예금 만기후 이자율 적용 -1개월 이내: 만기일 당시 계약기간별 고시금리×50% -1월 초과 6개월 이내: 만기일 당시 계약기간별 고시금리×30% -6개월 초과: 만기일 당시 계약기간별 고시금리×20%,"최고 연 0.20%p

-고객별 우대 : 최고 연 0.05%p
 1. 최초신규고객 : 연 0.05%p
 2. 재예치고객 : 연 0.05%p
 3. 장기거래고객 : 연 0.05%p

-주거래우대 : 연 0.15%p","실명의 개인
(개인사업자 제외)",단리,36,2.25,2.45
진주저축은행,E-정기예금(비대면),인터넷,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,1,1.0,1.0
진주저축은행,E-정기예금(비대면),인터넷,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.69,2.69
진주저축은행,E-정기예금(비대면),인터넷,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.78,2.78
진주저축은행,E-정기예금(비대면),인터넷,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.96,2.96
진주저축은행,E-정기예금(비대면),인터넷,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,24,2.91,2.91
진주저축은행,M-정기예금(비대면),스마트폰,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,1,1.0,1.0
진주저축은행,M-정기예금(비대면),스마트폰,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.0,2.0
진주저축은행,M-정기예금(비대면),스마트폰,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.69,2.69
진주저축은행,M-정기예금(비대면),스마트폰,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.6,2.6
진주저축은행,M-정기예금(비대면),스마트폰,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.78,2.78
진주저축은행,M-정기예금(비대면),스마트폰,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.8,2.8
진주저축은행,M-정기예금(비대면),스마트폰,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.96,2.96
진주저축은행,M-정기예금(비대면),스마트폰,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,24,2.91,2.91
진주저축은행,"안심정기예금(부산,창원,울산) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,1,1.0,1.0
진주저축은행,"안심정기예금(부산,창원,울산) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.69,2.69
진주저축은행,"안심정기예금(부산,창원,울산) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.78,2.78
진주저축은행,"안심정기예금(부산,창원,울산) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.96,2.96
진주저축은행,"안심정기예금(부산,창원,울산) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,24,2.91,2.91
진주저축은행,"안심정기예금(진주,통영) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,1,1.0,1.0
진주저축은행,"안심정기예금(진주,통영) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.69,2.69
진주저축은행,"안심정기예금(진주,통영) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.78,2.78
진주저축은행,"안심정기예금(진주,통영) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.96,2.96
진주저축은행,"안심정기예금(진주,통영) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,24,2.91,2.91
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,1,1.0,1.0
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.69,2.69
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.2,2.2
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.78,2.78
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.3,2.3
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.96,2.96
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.95,2.95
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,24,2.91,2.91
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,24,2.55,2.55
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,36,2.5,2.5
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,1,1.0,1.0
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,1,1.1,1.2
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.0,2.0
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.69,2.69
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.4,2.4
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.5,2.6
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.6,2.6
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.78,2.78
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.1,2.1
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.5,2.5
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.6,2.7
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.8,2.8
